DAY(timestamp),MONTH(timestamp),WEEKDAY(timestamp),person
28,5,0,a43731aa
17,5,3,a43b8c47
15,5,1,a43cecef
29,5,1,a43df526
24,5,3,a43e845e
25,5,4,a43eb34c
27,5,6,a43fb1de
30,5,2,a4407ce1
25,5,4,a445ad58
15,5,1,a44654c9
31,5,3,a44c5d53
28,5,0,a44d08bd
31,5,3,a44d7911
18,5,4,a44dbe5c
24,4,1,a44ded54
25,5,4,a44eae7f
20,5,6,a44ebf05
18,5,4,a4505d78
31,5,3,a4507ea0
20,5,6,a45098c4
14,5,0,a4529dcc
26,5,5,a4579c2d
31,5,3,a457ac65
25,5,4,a457c5c2
25,5,4,a457edd1
31,5,3,a45c2ccf
5,4,3,a45d84cb
31,5,3,a45db1b8
29,5,1,a45e9f0f
25,5,4,a45ffa3c
31,5,3,a4635685
26,5,5,a464de9c
29,5,1,a46607b4
30,5,2,a4665055
23,5,2,a466cecf
22,5,1,a46d7f7e
4,5,4,a46f3616
18,5,4,a4733191
5,4,3,a4749423
22,5,1,a475d538
16,5,2,a476e563
30,5,2,a4776a91
24,5,3,a47995d2
17,5,3,a47aab5f
29,5,1,a47ab63d
16,5,2,a47cd238
23,5,2,a47d9f5b
23,4,0,a47e321a
25,5,4,a4845a68
30,5,2,a4849692
29,5,1,a484c359
28,5,0,a4851edb
28,5,0,a488df04
17,5,3,a489e61b
22,5,1,a48a2bb3
30,5,2,a48b8201
31,5,3,a48e4879
25,4,2,a48f93d0
22,5,1,a49252a1
23,5,2,a49855e3
17,5,3,a49873b8
30,5,2,a49c526e
18,5,4,a49f5f11
17,5,3,a4a22736
27,5,6,a4a373a4
29,5,1,a4a41f61
31,5,3,a4a5a16f
18,5,4,a4a5a978
22,5,1,a4a5f728
26,5,5,a4a7c2a7
31,5,3,a4a843e9
18,5,4,a4a8b4f0
28,3,2,a4aa59fd
31,5,3,a4b4369f
27,5,6,a4b65976
27,5,6,a4b69bd8
30,5,2,a4b6d276
26,5,5,a4bc2d95
31,5,3,a4bc73b0
16,5,2,a4bfba53
16,5,2,a4c1c28e
31,5,3,a4c38031
21,5,0,a4c4021a
29,5,1,a4c61ab4
16,5,2,a4c74aa1
30,4,0,a4c82e5d
15,5,1,a4c8dfd4
24,5,3,a4ca33ff
18,5,4,a4ca804e
11,3,6,a4cadfc4
28,5,0,a4cd7205
23,5,2,a4cd9d8b
29,5,1,a4ce91b1
19,5,5,a4cf7907
29,5,1,a4cffde0
19,5,5,a4d1412c
21,5,0,a4d4108a
27,5,6,a4d52c10
31,5,3,a4d6a0c4
21,5,0,a4dac20d
30,5,2,a4dc6fdf
17,5,3,a4ddc672
16,5,2,a4e1623d
29,5,1,a4e3e0ba
17,5,3,a4e40324
21,5,0,a4e4fb86
3,2,5,a4e58df9
25,5,4,a4e669d3
24,5,3,a4ea3774
25,5,4,a4eaaf57
6,5,6,a4f0db7e
17,5,3,a4f28212
19,5,5,a4f4207d
21,5,0,a4f586da
29,5,1,a4f76367
19,5,5,a4f98f90
26,5,5,a4f9bde7
25,5,4,a4fdb3cb
31,5,3,a4ffc04c
30,5,2,a5035625
30,5,2,a503c179
31,5,3,a506ce14
24,5,3,a50a535d
26,5,5,a50abb9f
16,5,2,a50bbd67
25,5,4,a50c5411
15,5,1,a5100084
28,5,0,a5117709
24,5,3,a515878a
31,5,3,a5165f58
30,5,2,a5175d79
30,5,2,a517eda5
21,5,0,a5188b8a
31,5,3,a51ac94e
22,5,1,a51c50eb
16,5,2,a51fc8a6
31,5,3,a51fdb83
17,5,3,a5203344
24,5,3,a528cb25
31,5,3,a52bb6f2
21,5,0,a52c1edc
29,5,1,a52cbb22
31,5,3,a52df914
17,5,3,a52f6a6d
9,4,0,a530230e
21,5,0,a5308c23
24,5,3,a5310a83
29,5,1,a532a985
18,5,4,a532ebfc
22,5,1,a534b04b
29,5,1,a534ce56
28,5,0,a535ae46
26,5,5,a5387dcc
30,5,2,a5390239
31,5,3,a53a1a30
16,5,2,a53c4542
21,5,0,a53dd5ef
2,5,2,a53f0811
24,5,3,a53f5640
2,5,2,a54034c2
24,5,3,a5414650
15,5,1,a541a4d1
23,5,2,a541ff76
24,5,3,a542089e
31,5,3,a544f461
30,5,2,a547ec1c
25,5,4,a54f1153
31,5,3,a54f2a14
15,5,1,a54fc80c
16,5,2,a5500448
30,5,2,a5508c36
20,5,6,a5511154
22,5,1,a5555c86
29,5,1,a555ae72
31,5,3,a5582b75
17,5,3,a55849fa
22,5,1,a55a60f2
31,5,3,a55c472a
24,5,3,a55cc2f8
23,5,2,a55f7863
31,5,3,a55fd081
24,4,1,a564e51c
31,5,3,a566a06d
22,5,1,a566ef99
18,5,4,a56909fa
24,5,3,a5697a70
17,5,3,a56af0fd
28,5,0,a56c1aee
22,5,1,a56ccb13
27,1,5,a572152a
18,5,4,a5763e40
17,5,3,a57ddc50
23,5,2,a581ba7b
17,5,3,a583a0d8
16,5,2,a584057d
22,5,1,a5874192
30,5,2,a5889bf5
26,5,5,a589477e
24,5,3,a58adb8e
16,5,2,a58c4ad8
31,5,3,a58c704b
28,5,0,a58d3e98
28,5,0,a58d544d
16,5,2,a58fb108
28,5,0,a5910860
29,5,1,a5948859
29,5,1,a5949369
21,5,0,a59b73f6
31,5,3,a59f03e6
18,5,4,a5a17e5e
20,5,6,a5a2f65e
31,5,3,a5a583e7
30,5,2,a5a62af0
22,5,1,a5a76192
31,5,3,a5aafc84
30,5,2,a5ab3141
24,5,3,a5b0fcb4
30,5,2,a5b15d0d
29,5,1,a5b394bf
31,5,3,a5b43eae
28,5,0,a5b5f52c
24,5,3,a5b69366
18,5,4,a5b6be3b
3,4,1,a5bb6e74
22,5,1,a5bc8aa1
28,5,0,a5bf3ed9
28,5,0,a5c0ae40
31,5,3,a5c58b33
31,5,3,a5c6b5db
31,5,3,a5c7da84
18,5,4,a5cc7025
22,5,1,a5ce4adc
23,5,2,a5ceb79b
29,5,1,a5cfda4b
31,5,3,a5d31df5
8,5,1,a5d38cee
31,5,3,a5d3c172
30,5,2,a5d4d89e
16,5,2,a5d6408b
31,5,3,a5d74579
29,5,1,a5d79b5d
28,5,0,a5d7faf0
15,5,1,a5d85904
18,5,4,a5d91322
31,5,3,a5dcb933
3,4,1,a5e156c5
29,5,1,a5e2b066
30,5,2,a5e35cff
26,5,5,a5e456ab
24,5,3,a5e522e9
18,5,4,a5e8aea9
26,5,5,a5e95220
31,5,3,a5ea8225
30,5,2,a5ed5328
30,5,2,a5ee7ba5
12,5,5,a5ef13fc
10,5,3,a5f1cb2d
25,4,2,a5f40615
30,5,2,a5f4babb
31,5,3,a5f60a2e
22,2,3,a5f61aec
28,5,0,a5f8c15b
31,5,3,a5f9dbc3
22,5,1,a5fca6b1
15,5,1,a5fd44c8
31,5,3,a6003d7f
19,5,5,a6034d33
25,5,4,a60697b9
29,5,1,a606a718
21,5,0,a608c50c
28,5,0,a60aa33b
27,5,6,a60e51fc
23,5,2,a610107d
30,5,2,a610918e
21,5,0,a6109e55
29,5,1,a612bf61
31,5,3,a6158c50
31,5,3,a61668fd
29,5,1,a618c138
17,5,3,a6195518
27,5,6,a61c2a20
13,3,1,a61f26d6
22,5,1,a620db0e
19,5,5,a621a066
22,5,1,a62325a3
27,5,6,a6269249
30,4,0,a6270cfb
31,5,3,a62836b7
28,5,0,a62846ee
25,5,4,a62d2f81
30,5,2,a62de774
9,5,2,a6312a03
29,5,1,a632363e
30,5,2,a633351c
30,5,2,a633fa9e
16,5,2,a635706d
24,5,3,a636a0f9
26,5,5,a636adf2
29,5,1,a63a10d6
23,5,2,a63a69a1
24,5,3,a63e4abe
15,5,1,a63fcb38
29,5,1,a6413bb2
29,5,1,a641c21c
28,5,0,a647cbf3
31,5,3,a64841d1
19,5,5,a6491ae0
24,5,3,a649c8f0
18,5,4,a64abb1f
26,5,5,a64cb4e4
31,5,3,a6538d3e
28,5,0,a6561f11
24,5,3,a6565b86
19,5,5,a65717fa
29,5,1,a658227a
20,5,6,a6598711
31,5,3,a65f2cf0
26,5,5,a6609d5c
22,5,1,a661893e
28,5,0,a662c307
30,5,2,a6637d62
30,5,2,a6645c04
15,5,1,a667213a
18,5,4,a66d3b28
24,5,3,a66e8424
31,5,3,a670f63b
25,5,4,a67128aa
31,5,3,a674cd5c
26,5,5,a676b817
31,5,3,a676ecbf
29,5,1,a6781a60
15,5,1,a6787c12
30,5,2,a67a3ce7
29,5,1,a67a7735
29,5,1,a67a779c
30,5,2,a67f752f
23,5,2,a680639a
17,5,3,a681ff79
17,5,3,a68512f8
17,5,3,a687335c
20,5,6,a68944ce
26,5,5,a6896353
28,4,5,a689d2c5
22,5,1,a68ce54e
27,5,6,a69299ac
18,5,4,a6940b24
25,5,4,a694ac18
24,5,3,a695142e
24,5,3,a695b1c7
20,5,6,a695db72
23,5,2,a6993f35
23,5,2,a69989df
30,5,2,a69ac1bf
5,3,0,a69b5619
17,5,3,a69bd60e
29,4,6,a69feede
29,5,1,a6a12cca
30,5,2,a6a168e1
31,5,3,a6a517d3
31,5,3,a6a56e70
18,5,4,a6a5e27b
16,5,2,a6a75c80
31,5,3,a6a85158
29,5,1,a6b026ac
20,5,6,a6b197d5
24,5,3,a6b22ea3
25,5,4,a6b5234b
30,5,2,a6b5d831
24,5,3,a6b689f5
29,5,1,a6b6d933
28,5,0,a6b74969
23,5,2,a6b8a074
31,5,3,a6bbee3d
19,5,5,a6bdd8a8
17,4,1,a6c031ba
18,5,4,a6c10032
24,5,3,a6c173f9
23,5,2,a6c21414
21,5,0,a6c325ef
24,5,3,a6c3b99b
15,5,1,a6c3e9cf
21,5,0,a6c5b8de
31,5,3,a6c7358d
27,5,6,a6c7fc73
29,5,1,a6ca3be5
17,5,3,a6cd7443
25,5,4,a6cdd833
28,5,0,a6d0fd37
19,5,5,a6d50b2f
30,5,2,a6d5a35e
29,5,1,a6d6a997
17,5,3,a6d6d38c
23,5,2,a6d765ee
31,5,3,a6d7a3c6
23,5,2,a6da2dfe
25,5,4,a6db2d1d
29,5,1,a6df5c41
22,5,1,a6df8e5f
28,5,0,a6dff8f0
18,4,2,a6e1b6a0
29,5,1,a6e23783
26,5,5,a6e359b9
4,5,4,a6e47463
27,5,6,a6e4a009
17,5,3,a6e8faa5
22,5,1,a6e9b7e7
24,5,3,a6ea73b0
3,5,3,a6eb3660
22,5,1,a6ed1ed9
18,5,4,a6eda059
3,5,3,a6f16520
31,5,3,a6f48b1d
23,5,2,a6f4bd02
23,5,2,a6f50b47
18,5,4,a6f89e2a
19,5,5,a6f8fcef
17,5,3,a6fa914f
30,5,2,a6fb3bd5
29,5,1,a6fcd8d8
31,5,3,a6fd8440
21,5,0,a6fda359
18,5,4,a6fe90e7
29,5,1,a6ffc21d
31,5,3,a7010214
20,5,6,a7023ea8
17,5,3,a7040e6d
11,5,4,a7041569
27,5,6,a705fcb8
29,5,1,a708f6b7
18,5,4,a70a7b25
18,5,4,a70ade4f
31,5,3,a70b6305
30,5,2,a70b9f00
25,4,2,a70c0f81
26,5,5,a70d25d9
31,5,3,a70df448
29,5,1,a710e610
17,5,3,a716b570
30,5,2,a719c386
31,5,3,a71cc4ef
31,5,3,a71e9cfa
24,5,3,a720d281
29,5,1,a7240f87
27,5,6,a7245798
29,5,1,a7255b6b
22,5,1,a725c048
26,5,5,a728acad
20,5,6,a729362d
30,5,2,a72a9832
28,5,0,a72aacd5
23,5,2,a72cb8c1
30,5,2,a72cfe8a
29,5,1,a72ff5e1
30,5,2,a7317380
27,5,6,a7320114
19,5,5,a732f425
10,1,2,a734485c
22,5,1,a7353c30
21,5,0,a738f0a1
8,5,1,a73b7e91
30,1,1,a73b8d6f
21,5,0,a73c5cf9
30,5,2,a73cbb7e
30,5,2,a73ced7a
31,5,3,a73eabbf
31,5,3,a7424a1b
25,5,4,a742d299
5,4,3,a744bbb5
21,5,0,a746a910
31,5,3,a74a223f
24,5,3,a74babe5
23,5,2,a74e113b
25,5,4,a7518f5d
24,5,3,a7535a67
18,5,4,a754c9f4
14,5,0,a7561f58
29,5,1,a759b2e6
21,5,0,a75b8fa8
23,5,2,a75c6b02
21,5,0,a75c7562
31,5,3,a75d3ae3
16,5,2,a75e57a0
31,5,3,a75f0a1b
31,5,3,a75f3d79
31,5,3,a761dc7a
29,5,1,a763c177
30,5,2,a764cf60
28,5,0,a765d12b
26,5,5,a768026c
18,5,4,a76a6c45
23,5,2,a770ce82
31,5,3,a7717ecc
25,5,4,a774d541
23,5,2,a775dcb0
28,5,0,a779434c
29,5,1,a77bfa11
29,5,1,a77d4f7e
31,5,3,a78024f1
22,5,1,a780c1fd
30,5,2,a782115e
28,5,0,a7859395
27,5,6,a787a2b6
25,5,4,a7898028
26,5,5,a78b83c7
23,5,2,a78fb463
31,5,3,a792d288
29,5,1,a79311f5
28,5,0,a7937ad1
31,5,3,a7939f24
30,5,2,a7988a63
24,5,3,a79c93c3
31,5,3,a79e1357
28,3,2,a79e6888
29,5,1,a7a651a9
28,5,0,a7a98ce3
29,5,1,a7a9950b
31,5,3,a7a9c5c2
16,5,2,a7aa5e57
29,5,1,a7abb893
24,5,3,a7ad5ec8
19,5,5,a7af28fa
19,5,5,a7afbf2d
21,5,0,a7b0fe52
16,5,2,a7b2e1a2
28,5,0,a7b5325c
17,5,3,a7b53d26
9,5,2,a7b631aa
29,5,1,a7b6e286
17,5,3,a7b84a12
28,5,0,a7bb010f
17,5,3,a7bc4d8f
29,5,1,a7bccbc1
21,5,0,a7be42a7
25,5,4,a7be4e52
15,5,1,a7c181c3
23,5,2,a7c39027
13,5,6,a7c43a89
17,5,3,a7c43e47
23,5,2,a7c66876
17,5,3,a7c73a82
30,5,2,a7c7fd70
17,5,3,a7c7fdb2
25,5,4,a7c86568
22,5,1,a7c8edf9
24,5,3,a7c97fbc
15,5,1,a7c9a5e9
1,5,1,a7ca6021
22,5,1,a7ce7f63
29,5,1,a7d3f098
27,2,1,a7d3fad6
24,5,3,a7d4d2e0
16,5,2,a7d5b730
23,5,2,a7d64894
24,5,3,a7d8726f
30,5,2,a7dc3ed1
30,5,2,a7ddb294
24,5,3,a7de8efc
24,5,3,a7df861e
18,5,4,a7e32284
16,5,2,a7e4fea7
21,5,0,a7ea1baa
15,5,1,a7eb6f1b
30,5,2,a7ec9a80
27,5,6,a7eca590
30,5,2,a7ed8d45
16,5,2,a7ee5922
30,5,2,a7ee80bb
13,4,4,a7f108cd
22,2,3,a7f31fee
29,5,1,a7f3a0f4
22,5,1,a7f3f10e
22,5,1,a7f6eb2f
22,5,1,a7fa20b7
28,5,0,a7fac7fe
16,5,2,a7fc44cd
30,5,2,a7fdf09e
18,5,4,a7fec2ea
31,5,3,a7ffa917
31,5,3,a8001ea5
26,5,5,a80118d7
30,5,2,a80267a9
30,5,2,a8045b95
13,5,6,a8066bba
31,5,3,a807cd06
30,5,2,a80969fd
31,5,3,a80b319e
28,5,0,a80b3c6a
28,5,0,a80c0a63
25,5,4,a80d050a
24,5,3,a80eb3f1
26,5,5,a812b1a5
17,5,3,a8178bcc
15,5,1,a818faa3
28,5,0,a81965c7
31,5,3,a81d1380
19,5,5,a81d99c6
17,5,3,a81eff1b
16,5,2,a820665d
25,5,4,a820bdff
31,5,3,a82396ed
29,5,1,a82577d3
25,5,4,a825f5dc
31,5,3,a82a1dc4
26,5,5,a82b0917
23,5,2,a82c5f91
30,5,2,a82ca219
25,5,4,a832f5d7
31,5,3,a833ad06
30,5,2,a83856a2
30,5,2,a838a3ac
31,5,3,a83936ef
28,5,0,a83d0196
17,5,3,a83e10a3
31,5,3,a83f4a59
21,5,0,a83f7c60
31,5,3,a8414a28
30,5,2,a844e140
29,5,1,a8454ba6
16,5,2,a8455b08
17,5,3,a84646aa
29,5,1,a848b4fa
31,5,3,a8492e11
26,5,5,a84d0518
15,5,1,a84dbc5c
23,5,2,a8509bb0
19,5,5,a850af1c
3,1,2,a853d058
21,5,0,a8545ae2
31,5,3,a857b0de
16,5,2,a85a80fd
22,5,1,a8611614
26,5,5,a861af42
22,5,1,a8660b50
15,5,1,a869db41
19,5,5,a86b2b18
27,4,4,a86bf1b3
31,5,3,a86c7e9f
15,5,1,a86e3e17
17,5,3,a87215c7
15,4,6,a872cfdb
30,5,2,a8730c05
31,5,3,a873708a
23,5,2,a8784c31
27,5,6,a879f712
31,5,3,a87b4e48
31,5,3,a87b67e6
30,5,2,a880d9cf
20,5,6,a8828ef4
18,5,4,a88a2df8
8,5,1,a88a30a7
30,5,2,a89072cc
20,5,6,a891d2aa
29,5,1,a8922195
18,5,4,a894ab63
29,5,1,a8954394
30,5,2,a895de06
17,5,3,a896b933
30,5,2,a89a8d08
17,5,3,a89c9cde
22,5,1,a89e820a
14,5,0,a89e8bc5
22,5,1,a89f9c68
27,5,6,a8a084ec
22,5,1,a8a0dc6e
28,5,0,a8a26a6e
29,5,1,a8a317c4
24,5,3,a8a31f81
31,5,3,a8a5a7cb
28,5,0,a8ab388c
19,5,5,a8ab701a
29,5,1,a8ab727e
29,5,1,a8abe721
23,5,2,a8ac829f
30,5,2,a8ad8666
27,5,6,a8add4e4
24,5,3,a8aebf2e
4,2,6,a8afb75a
31,5,3,a8b033c6
21,5,0,a8b07cd4
29,5,1,a8b18347
22,5,1,a8b5cdf2
30,5,2,a8bb2d15
23,5,2,a8bcc4ab
21,5,0,a8bdecf6
29,5,1,a8be4096
30,5,2,a8bf0971
22,5,1,a8c3df7d
14,2,2,a8c41901
30,5,2,a8ca0988
25,5,4,a8cee74e
27,5,6,a8cf030b
20,5,6,a8d01d7f
16,3,4,a8d15fdb
26,5,5,a8d17707
15,5,1,a8d18e4e
30,5,2,a8d46c78
4,4,2,a8d4b618
30,5,2,a8d587a6
19,5,5,a8d5b96e
22,5,1,a8d6bad3
27,5,6,a8d8317c
29,5,1,a8d86846
24,5,3,a8d8fa51
18,5,4,a8d906b0
31,5,3,a8db39c9
23,5,2,a8dc84ca
28,5,0,a8ddb061
28,5,0,a8e28d54
31,5,3,a8e3adda
29,5,1,a8e5432a
10,3,5,a8ea570a
30,5,2,a8ebf629
6,5,6,a8ec142a
31,5,3,a8ecc05c
27,5,6,a8ece5ba
21,5,0,a8efc26a
8,4,6,a8efd0c7
28,5,0,a8f07ccf
28,5,0,a8f245f4
30,5,2,a8f4a874
17,5,3,a8f67db9
29,5,1,a8f70ec2
18,5,4,a8f864e0
30,5,2,a8f99288
20,5,6,a8fc586c
26,5,5,a8feaa7b
19,5,5,a900cc5a
28,5,0,a9028801
25,5,4,a9031558
21,5,0,a903937c
27,5,6,a9081942
24,5,3,a90b45b7
30,5,2,a90bb821
28,5,0,a90ea81c
28,5,0,a9110ba2
25,5,4,a9120cfd
31,5,3,a9131a66
30,5,2,a91572d3
31,5,3,a915c893
21,5,0,a919cebd
31,5,3,a91ac77e
17,5,3,a91db536
31,5,3,a91dea87
25,5,4,a9200053
19,5,5,a9236ad7
16,5,2,a9257da4
25,5,4,a926920d
17,5,3,a927b561
17,5,3,a92a125f
31,5,3,a92a1349
14,5,0,a92aabde
19,5,5,a92dc13e
26,5,5,a92e7ad2
10,5,3,a92e7ed5
18,1,3,a92f08f5
20,5,6,a92fbd95
30,5,2,a93002ab
16,5,2,a930b194
17,5,3,a930cb14
30,5,2,a931d4ff
22,5,1,a931fe22
30,4,0,a9338f98
4,5,4,a9342907
16,5,2,a937984d
21,5,0,a937ed89
30,5,2,a93a4241
21,5,0,a93b8b06
28,5,0,a93ccfdb
30,5,2,a93cd247
31,5,3,a93d7ec0
18,5,4,a93fcaad
21,5,0,a94058fe
28,5,0,a9407996
16,5,2,a9427fc9
30,5,2,a944289b
18,5,4,a944525d
20,5,6,a94494cd
31,5,3,a945809a
26,4,3,a946ded8
27,5,6,a94795a0
21,5,0,a94987d8
27,5,6,a949986c
24,5,3,a94c013d
31,5,3,a94cb076
31,5,3,a94df466
22,5,1,a94e5652
27,5,6,a94e75c2
18,5,4,a950ceca
24,5,3,a9511c5e
31,5,3,a9512c96
15,5,1,a9561572
22,5,1,a957e529
16,5,2,a95b1c3d
30,5,2,a95c1891
25,5,4,a95decc2
27,5,6,a95e63b0
15,5,1,a960449d
31,5,3,a9625d86
23,4,0,a96314dc
23,3,4,a963515b
29,5,1,a9657691
21,5,0,a9685833
19,5,5,a96e4d07
21,5,0,a97104e8
31,5,3,a9710785
19,5,5,a97ab84e
24,5,3,a97ae064
10,4,1,a97e7176
31,5,3,a985351e
25,5,4,a985f9b1
14,5,0,a986c4a7
16,5,2,a98e848f
29,5,1,a98fb9ac
30,5,2,a98ff036
29,5,1,a990af6f
30,5,2,a990c250
31,5,3,a9917475
27,5,6,a991f3b1
31,5,3,a99339e8
28,5,0,a99dbc22
27,5,6,a99e2a45
16,5,2,a99f2cc8
30,5,2,a9a0fa77
18,5,4,a9a22865
16,5,2,a9a22937
19,5,5,a9a595c3
29,5,1,a9a6ed76
31,5,3,a9a78932
15,5,1,a9a98842
30,5,2,a9abe80d
26,5,5,a9ae4186
21,5,0,a9ae81d4
28,5,0,a9b116f4
29,5,1,a9b2fa1c
30,5,2,a9b4cd73
31,5,3,a9b4d080
29,5,1,a9b741da
31,5,3,a9ba5539
29,5,1,a9ba8959
16,5,2,a9ba9180
19,5,5,a9bc9139
20,5,6,a9bcc7ee
27,5,6,a9bd38c2
29,5,1,a9be13be
30,5,2,a9bfc78f
19,5,5,a9bfffba
19,5,5,a9c008a2
17,5,3,a9c02c42
29,5,1,a9c50399
19,5,5,a9c50f90
31,5,3,a9c53ec2
22,5,1,a9c80230
29,5,1,a9c807bd
31,5,3,a9c9090c
30,5,2,a9c9efeb
25,5,4,a9cb5b8a
31,5,3,a9cd5473
21,3,2,a9d069d2
31,5,3,a9d27e85
20,5,6,a9d65068
26,5,5,a9dbe549
28,5,0,a9dce872
25,5,4,a9ddb413
24,5,3,a9dee367
31,5,3,a9e0eed1
27,5,6,a9e13bbc
23,5,2,a9e31044
18,5,4,a9e48242
23,5,2,a9e6e0d7
30,5,2,a9e84619
19,5,5,a9ea19b0
14,5,0,a9edff65
25,5,4,a9eeb58b
19,5,5,a9f08ac1
30,5,2,a9f727e9
26,5,5,a9f889b5
22,5,1,a9f97682
31,5,3,a9fd3da1
30,5,2,a9fe9184
28,5,0,aa0050ab
21,5,0,aa01b571
26,5,5,aa036c4f
20,5,6,aa08816f
21,5,0,aa0bed55
31,5,3,aa0c4643
7,5,0,aa0cccb2
31,5,3,aa0eaf8b
27,5,6,aa129562
30,5,2,aa160cbd
9,3,4,aa1917e0
24,5,3,aa1a188f
29,5,1,aa1b0d82
28,5,0,aa1e5509
29,5,1,aa1eb015
22,5,1,aa1edfc0
29,5,1,aa1f2609
30,5,2,aa1fca6b
16,5,2,aa22acc4
30,5,2,aa22dbe8
25,5,4,aa2483ab
20,5,6,aa2484cc
24,5,3,aa24c980
29,5,1,aa297476
1,5,1,aa2a2b2e
16,5,2,aa2b1988
29,5,1,aa2c0c83
31,5,3,aa2c9178
23,5,2,aa2cb01c
20,5,6,aa361410
23,5,2,aa37c3de
18,5,4,aa38e28f
25,5,4,aa3910a0
21,5,0,aa3951eb
31,5,3,aa39e7fb
27,5,6,aa3c89e6
31,5,3,aa3cbc43
27,5,6,aa4158ea
29,5,1,aa42c12f
21,5,0,aa431ef7
20,5,6,aa436270
21,5,0,aa44d82b
24,5,3,aa475895
15,5,1,aa479ac0
20,5,6,aa481566
22,5,1,aa4d7630
28,5,0,aa50d8a8
27,5,6,aa52a0bc
22,5,1,aa5593bc
18,5,4,aa56ef4a
29,5,1,aa57b638
28,5,0,aa597367
29,5,1,aa5a28ef
31,5,3,aa5c9cae
20,5,6,aa5d21bb
16,5,2,aa60438c
31,5,3,aa671b3f
7,3,2,aa6b512f
29,5,1,aa6bf802
31,5,3,aa6dffc2
28,5,0,aa7040dd
22,5,1,aa709e94
19,5,5,aa711c66
31,5,3,aa722230
31,5,3,aa74965a
25,5,4,aa75a008
21,5,0,aa75a7d5
28,5,0,aa76c624
30,5,2,aa7a1616
26,5,5,aa7a9951
20,5,6,aa7adeac
24,5,3,aa7dd905
30,5,2,aa7e2999
29,5,1,aa7eae2f
30,5,2,aa7f78a4
17,5,3,aa81e142
15,5,1,aa8350dd
31,3,5,aa85f45e
24,5,3,aa86a2b8
30,5,2,aa86dd13
30,5,2,aa88f4a6
20,4,4,aa8a4cdc
19,5,5,aa8be0ff
30,5,2,aa8df327
31,5,3,aa8e06b5
15,5,1,aa8e9d86
24,5,3,aa8ed736
21,5,0,aa90492e
31,5,3,aa9074f7
15,5,1,aa956620
15,5,1,aa967068
22,5,1,aa974a9b
15,5,1,aa975b12
30,5,2,aa97ac01
31,5,3,aa99e3f1
31,5,3,aa9b8e57
6,4,4,aa9cbebf
30,5,2,aa9e2f0b
24,5,3,aa9f55fc
26,5,5,aa9f91b5
18,5,4,aa9fbc33
23,5,2,aaa0a57b
22,5,1,aaa0bc0b
21,5,0,aaa256d2
20,5,6,aaa4e8a2
31,5,3,aaa74437
24,5,3,aaaa7576
31,5,3,aaab7b80
31,5,3,aaafd427
30,5,2,aab5ed32
16,5,2,aab81a0a
18,5,4,aab90528
31,5,3,aab91e52
28,5,0,aab943a0
16,5,2,aabaaac3
17,5,3,aabbd7d6
21,5,0,aabe1d96
31,5,3,aac1b3a4
31,5,3,aac2e8ba
19,5,5,aac41478
20,5,6,aac5aac9
23,5,2,aac5d173
25,5,4,aaca9484
18,5,4,aacbed20
20,5,6,aacbeff0
30,5,2,aaccc157
17,5,3,aacd5367
24,5,3,aacea523
31,5,3,aacfbe3e
19,4,3,aad1ac37
28,5,0,aad2a22f
27,5,6,aad46fa5
22,5,1,aad5966d
25,5,4,aad5ef69
19,5,5,aad5f5ce
31,5,3,aad6093b
22,5,1,aad91678
31,5,3,aada4863
20,5,6,aae010d6
30,5,2,aae029c6
29,5,1,aae04963
31,5,3,aae16d72
20,5,6,aae1d3e3
27,5,6,aae2fa10
19,5,5,aae3206f
31,5,3,aae4b7ea
30,5,2,aae588f0
31,5,3,aae7e990
23,5,2,aaed3445
30,5,2,aaed7b2e
18,5,4,aaeeaa93
25,5,4,aaeedb9e
28,5,0,aaf05992
22,5,1,aaf0fa6e
25,5,4,aaf3d063
27,5,6,aaf5184f
25,5,4,aaf77692
28,5,0,aaf7d7f3
22,5,1,aaf99fdc
19,5,5,aafabdfd
29,5,1,aafb01b8
22,5,1,aafb63d6
30,5,2,aafd98d5
30,5,2,aafda668
21,5,0,aafe67e8
28,5,0,ab00e6d7
18,5,4,ab01462f
31,5,3,ab016dd8
30,5,2,ab03b578
31,5,3,ab06efbc
26,5,5,ab0733d5
30,5,2,ab0bfea6
30,5,2,ab0d584f
23,5,2,ab147397
30,5,2,ab171260
25,5,4,ab178c76
29,5,1,ab18dc7e
21,5,0,ab1d27d0
30,5,2,ab1e1e65
25,5,4,ab1f5fca
19,5,5,ab20c2f4
19,5,5,ab279c6c
15,5,1,ab27be83
29,5,1,ab29645d
15,5,1,ab2e99aa
23,5,2,ab2f764b
21,5,0,ab3130ae
18,5,4,ab34fdd5
25,5,4,ab35332c
30,4,0,ab3639ee
27,5,6,ab3c0756
23,5,2,ab3eb6e2
22,5,1,ab3f91bc
29,5,1,ab45ac79
30,5,2,ab4895f0
21,5,0,ab48a8c4
23,5,2,ab4c1b04
26,5,5,ab4dc6b2
29,5,1,ab4defae
24,5,3,ab4fcd05
11,5,4,ab516a10
23,5,2,ab534b6f
31,5,3,ab5605d2
24,5,3,ab5719c3
31,5,3,ab571b10
28,5,0,ab57238d
26,5,5,ab5928b2
30,5,2,ab5c5fe7
24,5,3,ab5eca09
26,5,5,ab5f4946
29,5,1,ab63fd7e
31,5,3,ab657cda
29,5,1,ab67eb79
30,5,2,ab69da68
